90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
33,274,0.515
33,274,0.515
90,230,0.829
90,230,0.829
220,230,0.4
220,230,0.4
90,230,0.829
90,230,0.829
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
230,75,0.35
230,75,0.35
230,75,0.35
230,75,0.35
220,230,0.4
220,230,0.4
230,90,0.829
230,90,0.829
262,74,0.308
262,74,0.308
90,230,0.829
90,230,0.829
274,82,0.567
274,82,0.567
199,183,0.452
199,150,0.474
199,169,0.286
199,183,0.452
199,150,0.474
199,169,0.286
93,230,0.725
93,230,0.725
199,186,0.565
199,186,0.565
281,150,0.462
281,186,0.37
281,150,0.462
281,186,0.37
230,306,0.325
230,306,0.325
230,274,0.561
230,33,0.561
230,274,0.561
230,33,0.561
88,82,0.217
88,82,0.217
143,90,0.421
143,90,0.421
262,232,0.522
262,183,0.552
262,232,0.522
262,183,0.552
262,90,0.474
262,90,0.474
11,175,0.333
11,175,0.333
48,90,0.324
48,90,0.324
48,90,0.324
48,90,0.324
33,230,0.561
33,230,0.561
90,48,0.324
90,48,0.324
90,143,0.421
90,143,0.421
90,143,0.421
90,143,0.421
262,74,0.308
262,74,0.308
262,74,0.308
262,300,0.48
262,74,0.308
262,300,0.48
90,274,0.525
90,274,0.525
61,186,0.353
61,186,0.353
93,230,0.725
93,230,0.725
230,90,0.829
230,90,0.829
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
143,90,0.421
143,90,0.421
199,186,0.565
199,186,0.565
274,33,0.515
274,33,0.515
90,143,0.421
90,143,0.421
48,90,0.324
48,90,0.324
281,90,0.462
281,90,0.462
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,77,0.297
90,269,0.243
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
186,199,0.565
186,199,0.565
90,281,0.462
90,281,0.462
90,48,0.324
90,48,0.324
230,90,0.829
230,90,0.829
230,90,0.829
230,90,0.829
262,183,0.552
262,183,0.552
98,90,0.324
98,90,0.324
90,230,0.829
90,230,0.829
11,138,0.333
11,138,0.333
230,33,0.561
230,33,0.561
306,97,0.556
306,59,0.474
306,90,0.351
306,97,0.556
306,59,0.474
306,90,0.351
90,186,0.405
90,186,0.405
306,230,0.325
306,230,0.325
230,75,0.35
230,75,0.35
230,75,0.35
230,75,0.35
274,230,0.561
274,230,0.561
274,230,0.561
274,230,0.561
274,230,0.561
274,230,0.561
262,74,0.308
262,183,0.552
262,300,0.48
262,74,0.308
262,183,0.552
262,300,0.48
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
183,74,0.5
183,74,0.5
230,274,0.561
230,97,0.325
230,75,0.35
230,33,0.561
230,274,0.561
230,97,0.325
230,75,0.35
230,33,0.561
230,274,0.561
230,75,0.35
230,274,0.561
230,75,0.35
230,274,0.561
230,274,0.561
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
274,262,0.552
274,262,0.552
199,186,0.565
199,186,0.565
281,150,0.462
281,186,0.37
281,150,0.462
281,186,0.37
199,186,0.565
199,186,0.565
300,183,0.4
300,183,0.4
300,183,0.4
300,183,0.4
90,150,0.946
90,150,0.946
183,300,0.4
183,300,0.4
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
274,183,0.515
274,183,0.515
61,186,0.353
61,186,0.353
230,33,0.561
230,33,0.561
199,48,0.435
199,143,0.462
199,48,0.435
199,143,0.462
199,143,0.462
199,143,0.462
143,230,0.425
143,183,0.433
143,230,0.425
143,183,0.433
199,48,0.435
199,143,0.462
199,48,0.435
199,143,0.462
90,274,0.525
90,274,0.525
199,186,0.565
199,186,0.565
262,183,0.552
262,183,0.552
262,232,0.522
262,232,0.522
306,230,0.325
306,230,0.325
306,230,0.325
306,97,0.556
306,59,0.474
306,230,0.325
306,97,0.556
306,59,0.474
230,306,0.325
230,306,0.325
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,143,0.421
90,143,0.421
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
306,59,0.474
306,90,0.351
306,59,0.474
306,90,0.351
306,230,0.325
306,97,0.556
306,230,0.325
306,97,0.556
274,230,0.561
274,230,0.561
230,97,0.325
230,59,0.325
230,269,0.225
230,33,0.561
11,175,0.333
77,90,0.297
262,183,0.552
262,300,0.48
61,186,0.353
199,186,0.565
262,183,0.552
183,262,0.552
61,186,0.353
90,77,0.297
98,90,0.324
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
230,33,0.561
90,98,0.324
77,90,0.297
90,77,0.297
138,11,0.333
138,175,0.333
11,138,0.333
48,39,0.368
138,11,0.333
138,175,0.333
138,11,0.333
138,175,0.333
11,138,0.333
138,11,0.333
138,175,0.333
90,82,0.526
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
262,230,0.439
262,183,0.552
143,90,0.421
306,230,0.325
306,97,0.556
306,59,0.474
306,230,0.325
183,262,0.552
230,274,0.561
230,306,0.325
230,274,0.561
230,306,0.325
230,274,0.561
230,306,0.325
230,274,0.561
230,306,0.325
262,183,0.552
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
143,186,0.417
262,232,0.522
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
97,230,0.325
33,274,0.515
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
11,175,0.333
150,90,0.946
90,150,0.946
262,74,0.308
93,75,0.406
90,150,0.946
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
262,39,0.375
262,82,0.5
199,90,0.474
150,281,0.462
82,262,0.5
90,199,0.474
199,90,0.474
143,90,0.421
90,143,0.421
90,199,0.474
281,150,0.462
281,90,0.462
90,150,0.946
264,75,0.429
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
143,90,0.421
230,183,0.6
230,97,0.325
230,59,0.325
230,306,0.325
230,269,0.225
230,183,0.6
300,183,0.4
300,33,0.4
306,230,0.325
306,97,0.556
306,59,0.474
220,90,0.432
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
230,306,0.325
90,220,0.432
230,183,0.6
274,33,0.515
262,183,0.552
230,183,0.6
230,274,0.561
230,274,0.561
230,274,0.561
230,274,0.561
262,183,0.552
230,183,0.6
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
230,183,0.6
48,39,0.368
0,106,0.1
300,262,0.48
306,230,0.325
262,300,0.48
230,183,0.6
230,183,0.6
306,230,0.325
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
199,90,0.474
199,90,0.474
230,183,0.6
230,183,0.6
90,199,0.474
199,90,0.474
90,199,0.474
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
230,306,0.325
230,75,0.35
230,75,0.35
230,183,0.6
11,175,0.333
186,48,0.706
230,274,0.561
138,11,0.333
138,175,0.333
11,138,0.333
274,300,0.5
274,33,0.515
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
138,11,0.333
138,175,0.333
262,300,0.48
230,97,0.325
230,75,0.35
230,59,0.325
230,306,0.325
230,90,0.829
230,143,0.425
183,230,0.6
183,230,0.6
183,262,0.552
183,230,0.6
183,230,0.6
183,230,0.6
306,230,0.325
306,97,0.556
306,59,0.474
306,90,0.351
230,274,0.561
33,230,0.561
33,232,0.429
33,274,0.515
33,300,0.4
90,274,0.525
90,274,0.525
90,274,0.525
75,274,0.481
262,93,0.471
230,274,0.561
230,97,0.325
230,75,0.35
230,59,0.325
230,306,0.325
230,90,0.829
11,138,0.333
230,33,0.561
11,175,0.333
33,230,0.561
33,232,0.429
33,274,0.515
33,300,0.4
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
230,183,0.6
90,183,0.605
93,300,0.343
93,300,0.343
33,274,0.515
33,274,0.515
230,274,0.561
274,230,0.561
274,33,0.515
90,150,0.946
150,90,0.946
90,150,0.946
90,230,0.829
90,281,0.462
90,230,0.829
90,281,0.462
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
90,281,0.462
281,90,0.462
97,230,0.325
90,281,0.462
230,90,0.829
230,97,0.325
230,306,0.325
230,90,0.829
97,230,0.325
90,230,0.829
90,230,0.829
230,90,0.829
300,262,0.48
230,90,0.829
230,90,0.829
90,230,0.829
77,48,0.389
77,199,0.391
77,143,0.304
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,281,0.462
306,90,0.351
11,175,0.333
97,230,0.325
306,230,0.325
306,97,0.556
306,59,0.474
306,230,0.325
306,97,0.556
306,59,0.474
306,90,0.351
306,230,0.325
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
77,186,0.474
306,230,0.325
306,97,0.556
306,75,0.381
306,59,0.474
48,90,0.324
90,48,0.324
232,262,0.522
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
300,262,0.48
90,306,0.351
90,93,0.737
90,258,0.317
90,281,0.462
183,300,0.4
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
59,90,0.316
59,306,0.474
230,97,0.325
230,59,0.325
230,306,0.325
90,281,0.462
274,33,0.515
258,90,0.317
90,258,0.317
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
11,175,0.333
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
230,274,0.561
230,33,0.561
230,300,0.366
11,175,0.333
230,274,0.561
230,33,0.561
230,274,0.561
230,33,0.561
230,274,0.561
230,33,0.561
11,175,0.333
90,281,0.462
281,90,0.462
11,175,0.333
306,230,0.325
306,97,0.556
306,59,0.474
306,90,0.351
90,306,0.351
90,39,0.324
90,264,0.378
90,143,0.421
90,281,0.462
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
306,230,0.325
306,97,0.556
306,90,0.351
306,230,0.325
39,90,0.324
90,230,0.829
306,230,0.325
230,274,0.561
230,33,0.561
230,274,0.561
230,306,0.325
300,274,0.5
93,274,0.528
11,138,0.333
77,199,0.391
11,138,0.333
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
138,11,0.333
138,175,0.333
138,11,0.333
138,175,0.333
11,138,0.333
11,138,0.333
0,106,0.1
138,11,0.333
138,175,0.333
138,11,0.333
138,175,0.333
11,138,0.333
11,138,0.333
138,11,0.333
138,175,0.333
77,48,0.389
77,199,0.391
77,143,0.304
138,11,0.333
138,175,0.333
11,138,0.333
138,11,0.333
138,175,0.333
183,230,0.6
183,262,0.552
0,76,0.0
262,183,0.552
300,262,0.48
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
230,33,0.561
262,74,0.308
262,74,0.308
199,186,0.565
39,274,0.267
274,230,0.561
33,274,0.515
33,274,0.515
230,274,0.561
11,175,0.333
230,97,0.325
230,59,0.325
230,306,0.325
300,183,0.4
274,230,0.561
274,33,0.515
274,82,0.567
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
150,183,0.605
150,90,0.946
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
230,232,0.35
230,274,0.561
230,33,0.561
274,230,0.561
82,39,0.4
82,220,0.345
186,74,0.304
143,186,0.417
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
77,143,0.304
143,186,0.417
143,82,0.481
143,90,0.421
33,274,0.515
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
186,90,0.405
186,143,0.417
274,230,0.561
143,186,0.417
33,274,0.515
300,93,0.343
33,230,0.561
33,274,0.515
230,97,0.325
230,59,0.325
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
143,186,0.417
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
93,274,0.528
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
39,90,0.324
274,93,0.528
0,106,0.1
306,59,0.474
230,306,0.325
262,300,0.48
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
77,281,0.375
230,232,0.35
230,274,0.561
230,33,0.561
230,183,0.6
230,90,0.829
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
300,262,0.48
186,143,0.417
230,183,0.6
230,90,0.829
143,186,0.417
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
230,183,0.6
186,98,0.381
186,98,0.381
230,306,0.325
230,90,0.829
230,90,0.829
230,183,0.6
230,183,0.6
230,90,0.829
230,90,0.829
230,90,0.829
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
230,183,0.6
230,97,0.325
230,59,0.325
230,306,0.325
230,183,0.6
306,230,0.325
306,97,0.556
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
264,230,0.35
306,59,0.474
97,230,0.325
98,186,0.381
230,274,0.561
230,82,0.525
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,150,0.946
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,186,0.405
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
90,39,0.324
306,300,0.409
306,59,0.474
306,93,0.419
306,97,0.556
306,59,0.474
306,90,0.351
90,274,0.525
90,274,0.525
77,143,0.304
186,143,0.417
77,48,0.389
11,138,0.333
90,199,0.474
306,59,0.474
199,90,0.474
262,183,0.552
82,183,0.621
0,106,0.1
306,230,0.325
306,230,0.325
306,97,0.556
306,90,0.351
90,143,0.421
90,300,0.325
90,300,0.325
300,42,0.158
90,281,0.462
90,281,0.462
306,97,0.556
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
23,42,0.2
90,269,0.243
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
281,90,0.462
93,75,0.406
90,264,0.378
230,183,0.6
262,74,0.308
274,183,0.515
11,138,0.333
0,106,0.1
138,11,0.333
138,175,0.333
11,138,0.333
0,259,0.0
90,269,0.243
274,183,0.515
274,183,0.515
274,183,0.515
199,186,0.565
281,258,0.3
300,90,0.325
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
90,199,0.474
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
143,186,0.417
186,90,0.405
90,186,0.405
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
274,232,0.481
274,39,0.267
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
230,183,0.6
90,269,0.243
183,230,0.6
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
39,274,0.267
33,274,0.515
300,183,0.4
300,33,0.4
48,183,0.407
48,90,0.324
262,74,0.308
0,76,0.0
90,48,0.324
48,90,0.324
269,230,0.225
269,93,0.29
269,274,0.346
269,75,0.471
269,33,0.25
269,300,0.35
300,183,0.4
90,48,0.324
300,183,0.4
300,262,0.48
300,262,0.48
262,300,0.48
300,262,0.48
33,274,0.515
183,300,0.4
300,183,0.4
300,262,0.48
262,300,0.48
300,262,0.48
306,230,0.325
306,97,0.556
306,59,0.474
306,90,0.351
306,230,0.325
306,97,0.556
306,59,0.474
306,90,0.351
183,300,0.4
300,183,0.4
0,106,0.1
90,150,0.946
0,106,0.1
306,230,0.325
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
90,59,0.316
90,264,0.378
90,143,0.421
90,61,0.162
90,306,0.351
90,300,0.325
90,220,0.432
90,15,0.189
90,269,0.243
274,230,0.561
93,274,0.528
186,199,0.565
186,143,0.417
230,306,0.325
90,77,0.297
90,74,0.351
90,258,0.317
90,230,0.829
90,93,0.737
90,150,0.946
90,274,0.525
90,97,0.351
90,99,0.135
90,48,0.324
90,186,0.405
90,75,0.342
90,183,0.605
90,98,0.324
90,33,0.564
90,39,0.324
90,82,0.526
90,262,0.474
90,281,0.462
90,23,0.132
90,199,0.474
